Name,Lat,Lon
2-Unit Park 新北市新莊溫仔底濕地公園站,25.056814,121.452313
2-Unit Park 新北市壽德公園站,24.994057,121.466608
2-Unit Park 新北市福壽公園站,25.052285,121.457705
2-Unit Park 新竹市士林重劃公園站,24.818853,120.95491
2-Unit Park 新店三民公園站,24.971068,121.537087
2-Unit Park 臺北市大龍公園站,25.070358,121.515863
2-Unit Park 臺北市中山公園站,25.037804,121.558805
2-Unit Park 臺北市東湖二號公園站,25.07343,121.611165
2-Unit Park 臺北市東陽公園站,25.058213,121.597503
2-Unit Park 臺北市金山公園站,25.032032,121.525267
2-Unit Park 臺北市青年公園站,25.02261,121.508046
2-Unit Park 臺北市新新公園站,25.051732,121.590677
2-Unit Park 臺北市新壽公園站,25.063185,121.529723
2-Unit Park 臺北市萬有公園站,24.999399,121.542537
2-Unit Park 臺北市碧湖公園站,25.080026,121.58269
2-Unit Park 臺北市樂活公園站,25.06844,121.618587
2-Unit Parking 大東夜市機車停車場站,22.982656,120.218415
2-Unit Parking 大道停6停車場站,23.009493,120.215819
2-Unit Parking 仁德116停車場站,22.593031,120.397822
2-Unit Parking 日月亭高雄學府停車場站,22.564811,120.361214
2-Unit Parking 北園路停車場站,23.013201,120.224622
2-Unit Parking 台南市仁德區保學路停車場站,22.919666,120.235013
